<mfield>
       <description name="hps_pair_spectrometer" factory="ASCII" comment="CLAS pair spectrometer"/>
       <symmetry type="dipole-y" format="map" integration="RungeKutta" minStep="1*mm"/>
       <map>
               <coordinate> 
                       <first  name="longitudinal"  npoints="601"  min="-150" max="150" units="cm"/>
                       <second name="transverse"    npoints="51"   min="-25"  max="25"  units="cm"/>
               </coordinate>
               <field unit="gauss"/>
               <interpolation type="none"/>
			   <shift x="12.1" units="cm"/>
			   <shift z="45.72" units="cm"/>

       </map>
</mfield>

-143	15	-21.2602447
-143	16	-21.1612258
-143	17	-21.0570264
-143	18	-20.9467339
-143	19	-20.8313117
-143	20	-20.7103874
-143	21	-20.5842530
-143	22	-20.4531406
-143	23	-20.3168730
-143	24	-20.1768965
-143	25	-20.0321270
-142.5	-25	-20.3497106
-142.5	-24	-20.4981245
-142.5	-23	-20.6417173
-142.5	-22	-20.7815555
-142.5	-21	-20.9160664
-142.5	-20	-21.0455581
-142.5	-19	-21.1696185
-142.5	-18	-21.2880623
-142.5	-17	-21.4012085
-142.5	-16	-21.5081321
-142.5	-15	-21.6097895
-142.5	-14	-21.7050255
-142.5	-13	-21.7944213
-142.5	-12	-21.8775431
-142.5	-11	-21.9542282
-142.5	-10	-22.0248107
-142.5	-9	-22.0884893
-142.5	-8	-22.1462337
-142.5	-7	-22.1969640
-142.5	-6	-22.2412104
-142.5	-5	-22.2787461
-142.5	-4	-22.3093517
-142.5	-3	-22.3334565
-142.5	-2	-22.3502784
-142.5	-1	-22.3606050
-142.5	0	-22.3640064
-142.5	1	-22.3606050
-142.5	2	-22.3502784
-142.5	3	-22.3334565
-142.5	4	-22.3093517
-142.5	5	-22.2787461
-142.5	6	-22.2412104
-142.5	7	-22.1969640
-142.5	8	-22.1462337
-142.5	9	-22.0884893
-142.5	10	-22.0248107
-142.5	11	-21.9542282
-142.5	12	-21.8775431
-142.5	13	-21.7944213
-142.5	14	-21.7050255
-142.5	15	-21.6097895
-142.5	16	-21.5081321
-142.5	17	-21.4012085
-142.5	18	-21.2880623
-142.5	19	-21.1696185
-142.5	20	-21.0455581
-142.5	21	-20.9160664
-142.5	22	-20.7815555
-142.5	23	-20.6417173
-142.5	24	-20.4981245
-142.5	25	-20.3497106
-142	-25	-20.6748632
-142	-24	-20.8271164
-142	-23	-20.9744219
-142	-22	-21.1179480
-142	-21	-21.2559435
-142	-20	-21.3888548
-142	-19	-21.5161691
-142	-18	-21.6377092
-142	-17	-21.7538396
-142	-16	-21.8636134
-142	-15	-21.9679242
-142	-14	-22.0656636
-142	-13	-22.1574484
-142	-12	-22.2427192
-142	-11	-22.3214280
-142	-10	-22.3939107
-142	-9	-22.4592739
-142	-8	-22.5185278
-142	-7	-22.5705631
-142	-6	-22.6160027
-142	-5	-22.6544867
-142	-4	-22.6859785
-142	-3	-22.7106815
-142	-2	-22.7279492
-142	-1	-22.7385303
-142	0	-22.7420584
-142	1	-22.7385303
